Subscription ID,Variant ID,Line Quantity,Line Discounted Price
12975636589,40204091097197,2,102.24
12975439981,40570144653421,1,51.12
12975145069,40204085002349,1,29.56
12975046765,40204806455405,1,51.12
12975013997,40204806422637,1,29.56
12974981229,39527124828269,1,25.17
12974063725,40204091097197,1,51.12
12972130413,40204085035117,1,51.12
12971081837,40204067373165,1,29.56
12970721389,40316202877037,2,102.24
12970426477,40628265123949,1,51.12
12970197101,40204085002349,1,29.56
12969443437,40204104204397,1,40.9
12969345133,40204091097197,1,51.12
12969181293,40204091097197,1,51.12
12968984685,40204091097197,1,51.12
12968624237,40204085035117,1,51.12
12968099949,40628265123949,1,51.12
12967542893,40204091064429,1,29.56
12967280749,40316202844269,1,29.56
12967149677,40570144620653,1,29.56
12966985837,40570144653421,1,43.46
12966297709,40204107055213,1,29.56
12966199405,40204091064429,1,29.56
12966002797,40204104171629,1,29.56
12965249133,40204091097197,1,51.12
12964724845,40570144653421,1,51.12
12964593773,40204107087981,1,51.12
12964561005,39527124828269,2,55.92
12964200557,40204091097197,1,51.12
12964167789,40570144653421,1,51.12
12963741805,40204022841453,1,25.13
12962758765,39650215788653,1,27.96
12962660461,40204085035117,1,51.12
12962496621,40204085002349,1,29.56
12962332781,40204093456493,1,25.13
12962234477,40204085035117,1,43.46
12961841261,40204085035117,1,51.12
12961677421,40204085035117,1,51.12
12960956525,40204107055213,1,29.56
12960661613,40204091097197,2,102.24
12960530541,40204091097197,1,51.12
12960039021,39650215788653,2,55.92
12959776877,40628265091181,1,29.56
12959318125,40204107087981,1,51.12
12959154285,40628265123949,1,51.12
12959088749,40204107087981,1,51.12
12958859373,40570144620653,1,25.13
12958662765,40204093456493,1,26.61
12958564461,39527123583085,1,27.96
12958433389,40204091097197,2,102.24
12957876333,40204091097197,1,51.12
12957745261,40204104171629,1,29.56
12957319277,40204104204397,1,51.12
12956500077,40204085002349,1,26.61
12955091053,40204091064429,1,25.13
12954959981,40204091097197,1,51.12
12954501229,40204091097197,1,51.12
12952109165,40570144653421,1,51.12
12951650413,40204091097197,1,51.12
12949782637,40628265091181,1,29.56
12949651565,40204091097197,1,46.01
12949586029,39743656558701,1,21.71
12949323885,40570144653421,1,51.12
12949225581,40204093456493,1,29.56
12949258349,40204107055213,1,29.56
12949061741,40204107055213,1,29.56
12948406381,40204806422637,1,29.56
12947882093,40316202877037,1,51.12
12947554413,40204085035117,1,51.12
12947062893,39527124828269,2,55.92
12946997357,40204104204397,1,51.12
12946899053,40204806455405,1,51.12
12946538605,40204104204397,1,51.12
12946374765,40204067405933,1,51.12
12946243693,40204091097197,2,102.24
12946178157,40204107055213,1,29.56
12945555565,40204091097197,1,51.12
12945522797,40204107087981,1,51.12
12945490029,39743656558701,2,55.92
12945260653,40204093489261,2,102.24
12944343149,40570144653421,1,51.12
12944277613,40204022841453,1,29.56
12944015469,40204085002349,1,29.56
12943491181,40204107055213,1,39.54
12942901357,40570144653421,1,51.12
12942344301,39650215788653,1,27.96
12942049389,40204091097197,1,51.12
12941852781,39527124828269,1,27.96
12941426797,40204806455405,1,51.12
12941295725,40204091097197,1,51.12
12940083309,40628265091181,1,29.56
12939722861,40204107087981,1,43.46
12939690093,40204085035117,1,43.46
12939657325,39650215788653,2,47.54
12939526253,40570144653421,1,51.12
12939165805,40204104171629,1,29.56
12939001965,40316202877037,1,51.12
12938313837,40204091097197,1,51.12
12936609901,40628265123949,1,51.12
12936380525,40204085035117,1,51.12
12934938733,40204091064429,1,29.56
12934807661,40204085035117,1,43.46
12934250605,40204093456493,1,29.56
12934119533,40204091097197,1,51.12
12933562477,40204085035117,1,51.12
12933464173,40204107087981,1,51.12
12932743277,40204107055213,1,29.56
12932677741,40570144620653,1,25.13
12931825773,40204806422637,1,29.56
12931694701,40204091097197,2,102.24
12931596397,40204091097197,1,51.12
12931563629,40628265123949,1,51.12
12931203181,40628265091181,1,25.13
12931006573,40204091097197,1,51.12
12930973805,40204107087981,1,51.12
12930187373,40316202844269,1,29.56
12930154605,40204091097197,1,51.12
12930023533,40204091097197,1,51.12
12929859693,40316202844269,1,29.56
12929630317,40204091097197,2,102.24
12929040493,40204091097197,1,51.12
12928745581,40204067405933,1,51.12
12928319597,40204022841453,1,29.56
12927991917,40204091097197,1,51.12
12927926381,40204022874221,1,51.12
12927795309,40204091097197,1,51.12
12927500397,40204107055213,1,29.56
12927336557,40204091064429,1,25.12
12927369325,40628265091181,2,53.21
12926386285,40204085035117,1,51.12
12925993069,40628265123949,1,51.12
12925763693,40204091097197,1,51.12
12924846189,40204085002349,1,29.56
12924485741,40204107055213,1,29.56
12923699309,40628265123949,1,51.12
12920258669,40204022874221,1,51.12
12919963757,40204091097197,1,51.12
12919832685,40204085035117,2,102.24
12918915181,39650215788653,1,27.96
12918685805,40204093489261,2,102.24
12918456429,40204091097197,1,51.12
12917997677,40204806422637,1,29.56
12917964909,40628265123949,1,51.12
12917604461,40204104171629,1,29.56
12917047405,40204093489261,1,51.12
12916097133,40204091097197,1,51.12
12914163821,40204806422637,1,29.56
12913410157,39527123583085,1,27.96
12912918637,40204091064429,1,29.56
12912787565,40204067405933,1,51.12
12911673453,39527124828269,1,27.96
12911640685,40204022841453,1,29.56
12911542381,40204085002349,1,29.56
12911181933,39527123583085,1,27.96
12910231661,40204085035117,1,51.12
12909903981,40204104171629,1,29.56
12909641837,40628265091181,1,29.56
12908920941,40204091097197,1,51.12
12908560493,40570144653421,1,51.12
12908494957,39743656558701,2,55.92
12908462189,40204091097197,1,51.12
12908429421,40204107087981,1,51.12
12908363885,40570144620653,1,29.56
12908134509,40204091097197,1,51.12
12906463341,40204085002349,1,29.56
12905119853,40204067405933,1,51.12
12904595565,40204091064429,1,29.56
12904431725,40204091064429,1,29.56
12904333421,40204091097197,1,51.12
12904136813,40204022874221,1,51.12
12903022701,40204091097197,1,51.12
12901154925,40204022874221,1,51.12
12898730093,40204085035117,1,51.12
12897386605,40204093456493,1,29.56
12897157229,40204085035117,1,51.12
12896436333,40204107087981,1,51.12
12896403565,40204806455405,1,51.12
12896272493,40204091097197,1,51.12
12896239725,40628265091181,1,25.13
12896206957,40204093456493,1,25.12
12895944813,40570144653421,1,51.12
12895453293,40204091097197,1,51.12
12895256685,40570144653421,1,51.12
12894765165,40204107087981,1,51.12
12894503021,40570144620653,1,29.56
12893847661,40204067405933,1,51.12
12893782125,39527123583085,1,27.96
12893454445,40204104204397,1,51.12
12893159533,40204085035117,2,102.24
12893093997,40204806422637,1,39.54
12892897389,39650215788653,1,27.96
12892602477,40204022874221,1,51.12
12892504173,40570144620653,1,29.56
12892471405,39743656558701,1,27.96
12892078189,40204091064429,1,33.26
12891914349,40204107087981,1,51.12
12891783277,40204091064429,1,26.6
12891357293,40204091064429,1,29.56
12891127917,39527123583085,1,27.96
12890931309,40204093489261,1,51.12
12889784429,39527124828269,2,55.92
12889817197,39527123583085,2,55.92
12889194605,40204085002349,1,29.56
12888211565,40204107055213,1,26.6
12888178797,40570144620653,1,29.56
12888113261,40570144653421,1,51.12
12887916653,40628265091181,1,26.61
12887785581,40570144653421,1,51.12
12887687277,40204085035117,1,51.12
12884803693,40204091064429,1,29.56
12884410477,39743656558701,1,27.96
12884213869,40204104204397,1,51.12
12884082797,40204107087981,1,51.12
12883558509,40204093489261,1,51.12
12883001453,40204093456493,1,29.56
12882641005,40204022841453,1,29.56
12882575469,40204091097197,1,51.12
12882083949,40204085002349,1,29.56
12881920109,40204806422637,1,29.56
12881657965,40204085002349,1,29.56
12881002605,39527123583085,1,27.96
12880937069,39527124828269,1,25.17
12880904301,40570144620653,1,29.56
12880019565,40204107087981,1,51.12
12879888493,39650215788653,2,50.33
12879855725,40204091064429,1,29.56
12878839917,40204093489261,1,51.12
12878151789,39527124828269,1,27.96
12876251245,40204107055213,1,29.56
12875399277,40204093456493,1,29.56
12874547309,40204107087981,1,51.12
12874416237,40204091064429,2,59.12
12873138285,40204067405933,1,51.12
12873072749,40204107055213,1,29.56
12872384621,40204085002349,2,59.12
12872024173,40316202844269,1,29.56
12871991405,40204107087981,1,51.12
12871794797,40204022874221,1,51.12
12871172205,40204093489261,1,51.12
12871139437,40570144620653,1,29.56
12871106669,40204085035117,1,51.12
12870942829,40204085035117,2,102.24
12870680685,40204091097197,1,51.12
12870287469,40570144620653,2,59.12
12867829869,40570144653421,1,51.12
12866715757,40204091097197,1,51.12
12866420845,40204022841453,1,29.56
12866289773,40204107055213,1,29.56
12865831021,40316202877037,1,51.12
12865568877,40204093456493,1,29.56
12864553069,40204104171629,1,29.56
12863963245,40204093456493,1,29.56
12863635565,40204104204397,1,51.12
12861997165,40204085035117,1,51.12
12861538413,40204107087981,1,51.12
12861210733,39527123583085,1,27.96
12860915821,40628265123949,1,46.01
12860883053,40204085035117,1,51.12
12859867245,39527124828269,1,27.96
12859605101,40204085002349,1,29.56
12859474029,40204107087981,1,51.12
12859408493,40204107055213,2,59.12
12858589293,40316202877037,2,102.24
12858490989,40204107087981,1,51.12
12858032237,40204091097197,1,51.12
12857770093,40570144653421,1,51.12
12857540717,40204085002349,1,29.56
12855148653,40204022841453,1,29.56
12855017581,40628265123949,1,51.12
12854558829,39743656558701,1,27.96
12854394989,40204093456493,1,29.56
12853739629,40204085002349,1,29.56
12853706861,40204091097197,1,51.12
12853346413,40204085002349,1,29.56
12852428909,40628265091181,1,29.56
12852265069,40204091097197,1,51.12
12852002925,40204104204397,1,51.12
12851314797,40570144653421,1,51.12
12851150957,40204091064429,1,29.56
12849283181,39527124828269,2,55.92
12849053805,39527124828269,1,27.96
12848857197,40204091097197,1,51.12
12848660589,40204104171629,1,29.56
12848300141,40204107087981,1,51.12
12848234605,40628265123949,1,51.12
12848005229,40204091097197,1,43.46
12847775853,40204085035117,1,51.12
12847513709,40204093489261,1,51.12
12847546477,40204091097197,1,51.12
12847415405,40204091097197,1,43.45
12847382637,40204091097197,1,51.12
12847251565,40570144653421,1,51.12
12846858349,40204091064429,1,29.56
12846497901,40204085035117,1,51.12
12846235757,39650215788653,3,83.88
12846137453,40570144620653,1,26.61
12845777005,40204093456493,1,29.56
12845678701,40204085035117,2,102.24
12843548781,40204104204397,1,51.12
12842565741,40204085035117,1,46.01
12842336365,40204091064429,1,29.56
12842041453,40204091064429,1,29.56
12842008685,40204085035117,1,51.12
12841943149,40204091064429,1,29.56
12840960109,40204107087981,2,102.24
12840763501,40204085035117,2,102.24
12840632429,39650215788653,1,27.96
12839616621,40570144653421,1,51.12
12839583853,40204085002349,1,29.56
12839387245,40204085002349,1,29.56
12838830189,40204107055213,2,59.12
12837585005,40204091097197,1,51.12
12836667501,40316202877037,2,102.24
12836307053,40204091064429,1,26.61
12835946605,40204107087981,1,51.12
12834832493,40628265123949,1,51.12
12833849453,40204093456493,1,29.56
12833816685,40204091097197,1,51.12
12833783917,40204085035117,1,51.12
12833128557,40204091097197,1,51.12
12833095789,40204091097197,1,51.12
12832833645,40570144620653,1,29.56
12832047213,40204091097197,1,51.12
12831752301,40204085035117,1,51.12
12831555693,40628265091181,1,29.56
12831228013,40316202844269,1,29.56
12830081133,40204091097197,2,102.24
12829130861,40204022874221,4,204.48
12828967021,39743656558701,1,27.96
12828082285,40204091064429,1,29.56
12827066477,40204107055213,1,29.56
12826804333,40204107087981,1,43.45
12826280045,40204091064429,1,29.56
12824871021,40204104171629,1,29.56
12824412269,40204093489261,1,51.12
12823822445,40204093456493,1,29.56
12823789677,39650215788653,1,27.96
12823461997,40204085002349,1,29.56
12822544493,40204104204397,1,51.12
12822282349,40204091064429,2,59.12
12821004397,40570144653421,1,43.46
12820709485,40204091064429,3,88.68
12819890285,40570144620653,1,29.56
12819300461,40204091097197,2,102.24
12818382957,39527123583085,1,27.96
12817694829,40204107087981,1,51.12
12817203309,40570144620653,1,29.56
12817137773,40204091064429,1,29.56
12815925357,40204085002349,1,29.56
12815269997,39650215788653,1,27.96
12815237229,39743656558701,1,27.96
12814516333,40204067373165,1,29.56
12814319725,40204091064429,1,29.56
12813926509,40204085035117,1,51.12
12813467757,40628265123949,1,51.12
12813041773,40204091097197,1,51.12
12812779629,40204091097197,1,51.12
12812583021,40204085002349,1,29.56
12812517485,40204093489261,1,51.12
12811272301,40204067373165,1,29.56
12810322029,40204107055213,1,29.56
12810125421,40204022874221,1,51.12
12809896045,39650215788653,1,27.96
12809535597,40204085035117,1,51.12
12809109613,39650215788653,2,55.92
12808978541,40204091064429,1,29.56
12808945773,40204085035117,1,51.12
12808814701,40570144620653,1,29.56
12808781933,40204093456493,1,29.56
12808192109,40204093489261,1,51.12
12808028269,40204806455405,1,51.12
12807929965,40204107055213,1,29.56
12807897197,40204085002349,1,29.56
12807503981,40570144653421,2,102.24
12807241837,40204093456493,1,29.56
12807176301,40204091064429,1,29.56
12807045229,40204085035117,1,51.12
12807012461,40204085035117,1,51.12
12805963885,40204085035117,2,102.24
12805865581,40204107087981,3,153.36
12805734509,39650215788653,1,27.96
12805636205,40204085002349,1,29.56
12804882541,40570144620653,1,29.56
12804849773,40204091064429,1,29.56
12804718701,40204107087981,1,51.12
12804587629,40204085002349,1,29.56
12803244141,40204091097197,1,51.12
12802883693,40204091097197,1,51.12
12800950381,40204085035117,1,51.12
12800917613,40204107087981,1,51.12
12800819309,40204093489261,1,51.12
12799574125,39743656558701,1,27.96
12799475821,40204107055213,1,29.56
12799279213,40570144620653,1,29.56
12799049837,40204104204397,1,51.12
12798951533,40204104171629,1,29.56
12798165101,40204085002349,1,29.56
12798066797,40204091097197,1,51.12
12796526701,40204067373165,1,29.56
12796002413,39527124828269,1,27.96
12795805805,40628265091181,1,29.56
12795707501,40204067405933,3,153.36
12795478125,40204091064429,1,29.56
12795445357,40204022841453,1,29.56
12793577581,40204085002349,1,29.56
12793118829,40316202844269,2,59.12
12792234093,39527124828269,2,50.33
12792070253,40316202877037,1,51.12
12792004717,40570144620653,1,29.56
12791939181,40204107087981,1,46.02
12791578733,40204104171629,1,29.56
12791545965,40316202844269,1,25.13
12791382125,39527123583085,1,27.96
12791185517,40204806422637,1,29.56
12791152749,40204091064429,3,88.68
12790038637,40628265091181,1,29.56
12789776493,40204085002349,1,29.56
12789743725,40204085002349,1,29.56
12789317741,40204085035117,2,102.24
12789252205,40570144653421,1,51.12
12789219437,40628265091181,1,29.56
12789055597,40628265123949,1,43.46
12789022829,40204091097197,1,51.12
12788957293,40204093456493,1,29.56
12788400237,40570144653421,1,51.12
12788367469,40204806422637,1,29.56
12788203629,40204107055213,1,29.56
12787941485,40204091097197,1,51.12
12787089517,40204091064429,1,29.56
12786139245,40204107055213,1,29.56
12774998125,39527124828269,1,27.96
12774801517,40204093456493,1,29.56
12772737133,40204091097197,1,51.12
12785778797,40316202877037,1,51.12
12785680493,40204093489261,1,43.46
12785025133,40204022874221,1,51.12
12784402541,40204806422637,1,25.12
12784304237,40204093456493,1,29.56
12783681645,39527124828269,1,27.96
12783550573,40204091064429,1,29.56
12783517805,40204107087981,1,51.12
12783255661,40204093489261,2,102.24
12783157357,40570144653421,1,51.12
12782305389,40204085035117,1,51.12
12782141549,40204085002349,1,29.56
12781813869,40204104171629,1,29.56
12781781101,40204091097197,1,51.12
12781650029,40204806422637,1,29.56
12781027437,40570144653421,1,51.12
12780699757,40204107087981,2,102.24
12780666989,40204085035117,2,102.24
12776276077,40204085035117,1,51.12
12776112237,40204091097197,1,51.12
12776079469,40204104171629,1,29.56
12775587949,40628265091181,1,29.56
12775325805,40204806455405,1,51.12
12780404845,40570144620653,1,29.56
12779978861,40204107055213,1,29.56
12777259117,40570144620653,1,29.56
12777554029,39743656558701,1,27.96
12779520109,40204085035117,1,51.12
12777390189,40570144653421,1,51.12
12778569837,40204091097197,2,102.24
12778504301,40204022841453,1,29.56
12775161965,40570144653421,1,51.12
12774178925,40204091064429,1,29.56
12773982317,40204091097197,1,51.12
12773949549,40204107055213,2,59.12
12773884013,40204085035117,2,102.24
12773425261,40204085002349,3,88.68
12773064813,40204091097197,1,51.12
12772540525,40204091097197,1,51.12
12772376685,40628265123949,1,51.12
12772081773,40204107087981,1,51.12
12771885165,40204091064429,1,29.56
12771590253,40204085035117,1,51.12
12770213997,40204107055213,1,29.56
12769263725,40628265123949,1,51.12
12769099885,40204022841453,1,29.56
12768936045,40204091097197,1,51.12
12768575597,40204085035117,1,46.01
12768608365,40628265123949,1,51.12
12768215149,40204107055213,1,29.56
12767592557,40204085002349,1,29.56
12767330413,40628265091181,1,29.56
12767101037,40628265091181,1,25.13
12766249069,40204085002349,1,29.56
12765823085,40204091097197,1,51.12
12765692013,40204107055213,1,29.56
12765397101,40204085002349,1,29.56
12763365485,40204085002349,1,29.56
12761071725,40204107055213,1,29.56
12760776813,39527124828269,1,27.96
12759302253,40204085035117,2,102.24
12756746349,40204107087981,1,51.12
12756385901,40204806455405,1,51.12
12755861613,40204107055213,1,29.56
12755828845,40316202877037,1,51.12
12755304557,40204091097197,1,46.01
12755239021,40204091064429,1,29.56
12755173485,40204091064429,1,29.56
12755075181,40204091097197,1,51.12
12754550893,40570144620653,1,29.56
12754485357,40204085035117,1,51.12
12754452589,40570144620653,1,29.56
12754223213,40204022874221,1,51.12
12751863917,39527124828269,1,27.96
12751470701,39527123583085,1,27.96
12751405165,40204091064429,1,29.56
12751306861,40204091097197,2,102.24
12751110253,40204093489261,1,51.12
12750585965,40204107055213,1,29.56
12750553197,39527124828269,1,27.96
12750454893,40204806455405,1,51.12
12750258285,40204091097197,1,51.12
12750028909,40204107055213,1,29.56
12749766765,39650215788653,1,27.96
12749635693,40628265091181,1,29.56
12749602925,40628265091181,1,29.56
12749471853,40204085002349,1,29.56
12749275245,40204091064429,1,29.56
12748947565,40628265123949,1,51.12
12748685421,40204091064429,1,29.56
12748619885,40204107087981,1,51.12
12748423277,40570144620653,1,29.56
12748324973,40204091097197,1,51.12
12748226669,40628265091181,1,29.56
12747964525,40204091097197,1,51.12
12747833453,40204091097197,1,51.12
12747800685,40628265091181,1,29.56
12747669613,40204091097197,1,51.12
12747636845,40204091064429,1,29.56
12747505773,40204085035117,1,51.12
12747047021,40628265091181,1,29.56
12746981485,40204091097197,2,102.24
12746948717,40628265091181,1,29.56
12746850413,40570144620653,2,59.12
12746752109,40204091097197,1,51.12
12746588269,40204091064429,1,29.56
12746129517,40204091097197,1,51.12
12746063981,40204107087981,1,51.12
12745900141,40204085035117,1,51.12
12745736301,40204107055213,1,29.56
12745441389,40204107055213,2,59.12
12744982637,40628265091181,1,29.56
12744458349,40570144620653,1,29.56
12744130669,40204091097197,1,51.12
12743934061,40204091064429,1,29.56
12743606381,40204107087981,1,51.12
12743409773,40204091097197,2,102.24
12743377005,40204107055213,1,29.56
12743082093,40204085002349,1,29.56
12742131821,40204091064429,1,29.56
12741705837,40204107055213,1,29.56
12741673069,40204022841453,1,29.56
12741410925,40204091097197,1,51.12
12741345389,40628265091181,1,29.56
12741181549,40204022874221,1,51.12
12740788333,40204091097197,1,51.12
12740755565,40628265123949,1,51.12
12740690029,40204085035117,2,102.24
12740558957,40316202877037,2,102.24
12740493421,40204107087981,1,51.12
12740329581,40628265091181,3,88.68
12739608685,40204085035117,1,51.12
12739510381,40204085002349,1,29.56
12739084397,40628265091181,1,29.56
12738986093,40570144620653,1,29.56
12737511533,40204085035117,2,102.24
12736692333,40628265123949,1,51.12
12736462957,40204091064429,1,29.56
12735709293,40204107055213,1,25.13
12735676525,40204093489261,1,51.12
12735381613,40204093456493,1,29.56
12735348845,40628265091181,2,59.12
12735086701,40204091064429,1,29.56
12734955629,40204085002349,1,29.56
12734922861,40570144620653,1,29.56
12734562413,40204085035117,1,51.12
12734103661,40204085002349,1,29.56
12733186157,40204093489261,1,51.12
12732399725,40628265123949,1,51.12
12732334189,40204091064429,1,29.56
12732301421,39527124828269,1,27.96
12731482221,40204067405933,1,51.12
12731318381,40204091097197,2,102.24
12730368109,39527124828269,1,27.96
12730105965,40204067405933,1,51.12
12729483373,40204022841453,1,29.56
12729024621,40204107055213,1,29.56
12728762477,40628265123949,1,51.12
12728500333,40204091064429,1,29.56
12728139885,40204104171629,1,26.6
12727812205,40316202844269,1,29.56
12725026925,40204085035117,1,51.12
12724928621,40204085035117,1,51.12
12724535405,39650215788653,1,27.96
12723978349,40204085035117,1,51.12
12723322989,40204107055213,1,29.56
12723028077,40570144653421,1,51.12
12722634861,40628265091181,3,88.68
12721815661,40204022874221,1,51.12
12720767085,40204067405933,1,51.12
12719816813,40204022841453,1,23.65
12718145645,40204091064429,1,29.56
12717916269,40316202844269,1,29.56
12717686893,40204085002349,1,29.56
12717621357,40628265091181,1,29.56
12717293677,40204085002349,1,29.56
12717097069,40204091064429,1,29.56
12715950189,40204085002349,1,29.56
12715786349,13210317291629,1,11.96
12715720813,40204085035117,1,51.12
12714836077,39527124828269,1,27.96
12714672237,39650215788653,1,27.96
12713721965,40204091064429,1,29.56
12713689197,40204022841453,1,29.56
12713656429,40628265123949,1,51.12
12713623661,40204091097197,1,51.12
12712968301,40204091064429,1,29.56
12712902765,40204067373165,1,29.56
12712804461,40628265123949,1,51.12
12711985261,40204091064429,1,29.56
12711755885,40204107087981,1,51.12
12711559277,40204085035117,1,51.12
12711460973,40204085035117,1,51.12
12711428205,40204091097197,1,51.12
12711395437,40204085002349,1,26.61
12711297133,40204085002349,1,29.56
12711231597,40204085035117,2,102.24
12711166061,40204085035117,2,102.24
12710838381,40204022841453,1,25.13
12710215789,40657172955245,3,88.68
12709625965,40204085035117,1,51.12
12709265517,40204091097197,1,51.12
12708806765,40570144653421,1,51.12
12708708461,40628265123949,1,46.01
12708479085,40204104171629,1,29.56
12708151405,40204107087981,1,46.01
12708085869,40204091064429,2,50.26
12707725421,40204091097197,1,51.12
12707627117,40204091064429,1,29.56
12707496045,40628265123949,1,51.12
12706971757,40204067405933,1,51.12
12706906221,40204107087981,1,51.12
12706513005,40204091064429,1,29.56
12705693805,40204067373165,1,29.56
12705661037,39743656558701,1,27.96
12705562733,40570144620653,1,26.61
12705431661,40204085002349,1,25.13
12705169517,40570144653421,1,51.12
12704874605,40628265123949,1,51.12
12704645229,40204107055213,1,29.56
12704612461,40204093489261,1,51.12
12704317549,40204806455405,3,153.36
12703924333,40204107087981,1,43.46
12703596653,40204085002349,1,29.56
12703498349,40204091097197,1,51.12
12703236205,40204806422637,1,29.56
12703105133,40570144620653,1,29.56
12702842989,40628265091181,1,29.56
12702482541,40628265123949,1,51.12
12702351469,40570144653421,1,51.12
12701925485,40204091097197,2,102.24
12701892717,40204107087981,1,51.12
12701859949,40204091097197,1,51.12
12701040749,40204091097197,2,102.24
12700942445,39743656558701,1,27.96
12700516461,40628265123949,1,51.12
12700221549,40204093456493,1,29.56
12700090477,40204085002349,1,29.56
12699926637,40204091064429,1,29.56
12698746989,40628265091181,1,29.56
12697763949,39527124828269,1,27.96
12696158317,40204085035117,1,51.12
12695928941,39527124828269,1,27.96
12695142509,40204091097197,1,51.12
12694683757,40204085035117,1,51.12
12693930093,40570144653421,1,51.12
12693799021,40204107055213,1,29.56
12693700717,39527123583085,1,27.96
12693635181,40204022841453,2,59.12
12693176429,40204107087981,2,102.24
12692979821,40316202844269,2,59.12
12692750445,40204085002349,1,29.56
12692717677,40628265123949,1,51.12
12692488301,40628265091181,1,29.56
12692226157,39650215788653,1,27.96
12692193389,40570144620653,1,29.56
12692062317,40570144620653,1,29.56
12691669101,40204107055213,2,59.12
12691538029,40204104171629,1,26.6
12690915437,40204093456493,1,29.56
12690522221,40204085035117,1,51.12
12690063469,40570144620653,1,29.56
12690030701,40204104171629,1,29.56
12689637485,40204067405933,1,51.12
12689604717,40204085002349,1,29.56
12689047661,40204104171629,1,26.61
12688588909,40204085035117,1,51.12
12688556141,40204107055213,1,29.56
12688392301,40204085002349,1,29.56
12688195693,40204093456493,1,29.56
12687966317,40204091064429,2,59.12
12687802477,40204067373165,1,29.56
12687736941,39650215788653,1,27.96
12687442029,40204091064429,1,29.56
12686524525,40204091097197,1,51.12
12686164077,40204093489261,1,51.12
12685803629,40628265123949,1,51.12
12685770861,40204091097197,2,102.24
12685672557,40628265123949,1,51.12
12685508717,39527123583085,1,27.96
12685279341,39650215788653,2,55.92
12684329069,40204022874221,1,51.12
12684296301,40204067405933,1,51.12
12683903085,39527124828269,1,27.96
12683575405,40204091064429,1,29.56
12683509869,40316202877037,2,102.24
12682166381,40204022841453,1,29.56
12680462445,13210317291629,1,11.96
12680429677,40204104171629,1,26.61
12680331373,40204067373165,1,29.56
12679872621,40204091097197,1,51.12
12679807085,40204085035117,1,51.12
12679741549,40204091097197,1,51.12
12679020653,40570144620653,1,29.56
12678987885,40204104171629,1,29.56
12678660205,40570144620653,1,29.56
12678496365,40204093456493,1,29.56
12678529133,40204104204397,1,51.12
12678365293,40570144653421,1,51.12
12678299757,40628265091181,1,29.56
12678037613,40628265091181,1,29.56
12678004845,40204093456493,1,29.56
12677972077,40628265091181,1,29.56
12677742701,40204022841453,1,29.56
12677677165,40204104204397,1,51.12
12677480557,39527123583085,1,27.96
12677152877,40204067405933,1,43.46
12677054573,40204091064429,1,29.56
12676628589,40204085002349,1,29.56
12676530285,40204067405933,1,51.12
12676366445,39527124828269,1,38.01
12676137069,40204067373165,1,29.56
12676038765,40204093489261,1,51.12
12675973229,39527124828269,1,27.96
12675940461,40204107087981,1,51.12
12675678317,40204107055213,1,29.56
12675416173,40204107055213,1,29.56
12675383405,40628265091181,1,29.56
12675219565,39527124828269,1,27.96
12675252333,40204022841453,1,29.56
12674760813,40204085002349,1,29.56
12674662509,39527123583085,2,55.92
12674596973,40204022874221,1,51.12
12674236525,40628265123949,1,51.12
12674170989,40570144620653,1,29.56
12673843309,40204107055213,1,29.56
12673810541,40204022841453,1,29.56
12673745005,40204067373165,1,29.56
12673777773,39743656558701,1,27.96
12673450093,40204085035117,1,51.12
12673384557,40628265123949,1,51.12
12673351789,40204085035117,1,51.12
12673319021,40628265091181,1,29.56
12672401517,40204085035117,1,51.12
12672237677,40628265091181,1,29.56
12671975533,40570144620653,1,29.56
12671942765,40204091064429,1,29.56
12671582317,40204085002349,1,29.56
12671516781,40204093456493,1,29.56
12671418477,40204091097197,1,51.12
12671385709,40204093456493,1,26.61
12671090797,40204107055213,1,29.56
12670697581,40570144620653,1,29.56
12670632045,40570144620653,1,29.56
12670271597,40570144620653,1,29.56
12670238829,40204091097197,1,51.12
12669681773,40204067373165,1,29.56
12669419629,40204091097197,1,51.12
12669026413,40204104171629,1,29.56
12668207213,40204091097197,1,51.12
12668174445,40204093489261,2,102.24
12667879533,40204107087981,1,51.12
12667846765,40628265091181,1,29.56
12666929261,40204091064429,1,29.56
12666568813,40628265123949,1,51.12
12666536045,40204022874221,1,51.12
12666437741,40628265091181,1,29.56
12666372205,39527123583085,2,75.63
12666175597,40204107055213,1,29.56
12664537197,40628265123949,1,51.12
12664078445,40204085002349,2,59.12
12662571117,40204806422637,1,29.56
12662505581,40204085035117,1,46.01
12662407277,40570144653421,1,51.12
12662341741,40570144653421,2,102.24
12662177901,40628265091181,1,29.56
12661751917,40204091097197,1,51.12
12661719149,40204107087981,1,51.12
12661686381,40204104171629,1,40.19
12661293165,40204085002349,1,29.56
12660965485,40204091097197,1,51.12
12660834413,40705202618477,1,29.56
12660277357,40204806422637,1,29.56
12659589229,40316202877037,1,51.12
12658966637,40204091064429,1,29.56
12658933869,40204067373165,1,29.56
12658770029,39527124828269,1,27.96
12654575725,40204107087981,1,51.12
12654444653,40204091097197,1,51.12
12654313581,40204091064429,1,29.56
12658147437,40204806422637,1,29.56
12653887597,40628265091181,1,29.56
12653199469,40204107087981,1,51.12
12653068397,40570144620653,1,29.56
12657557613,40204107087981,1,51.12
12652380269,40204107055213,1,29.56
12652347501,40204093456493,1,29.56
